source,target,weight
9o6v,7nrs,1.8828824066925556
9o6v,7nrt,1.9555804456447738
9o6v,7nrv,1.789559883948865
9o6v,7nrx,1.112645908884338
9o6v,7qjv,2.2331742619340083
9o6v,7qjw,1.5679812665195185
9o6v,7qjx,0.9211237652213475
9o6v,7qjy,1.3001103552680744
9o6v,7qjz,1.0149724507927147
9o6v,7qk1,1.8594046345565212
9o6v,7qk2,1.0847145825757913
9o6v,7qk5,1.9115119248345693
9o6v,7qki,1.9680590299721952
9o6v,7qkj,1.1968510215491972
9o6v,7qkk,1.4703290126037591
9o6v,7qkl,1.38763642194496
9o6v,7qku,2.359161049545215
9o6v,7qkv,0.7304266563384395
9o6v,7qkx,1.358067368603005
9o6v,7ql0,1.0546401331818254
9o6v,7ql1,1.3295487576679161
9o6v,7ql3,0.5995241809124155
9o6v,7ql4,2.619450729354878
9o6v,7r4t,1.2024382817966435
9o6v,7r5h,1.783910740976491
9o6v,7upe,1.139787683620803
9o6v,7upf,1.1399374440386627
9o6v,7upg,1.077208613043778
9o6v,7ymn,1.1239707821221487
9o6v,8azu,0.8345596150453234
9o6v,8bgs,2.1884026281114908
9o6v,8bgv,1.4320642096037415
9o6v,8byn,2.07698322110264
9o6v,8caq,1.8167908617740018
9o6v,8cax,0.8677238566302776
9o6v,8fug,0.9492194285207761
9o6v,8ore,1.9247706603158838
9o6v,8ot6,2.136599362664498
9o6v,8ot9,1.2410766470104924
9o6v,8otc,0.9457186575068454
9o6v,8otg,1.9583880321764624
9o6v,8oth,1.1954706239102564
9o6v,8oti,1.764577570852253
9o6v,8otj,0.9883348653194816
9o6v,8q27,1.5767191040451087
9o6v,8q2j,2.2136069904943465
9o6v,8q2k,1.409851571666218
9o6v,8q2l,0.9655117557651716
9o6v,8q7f,1.1068161963821834
9o6v,8q7l,1.3756779934939154
9o6v,8q7m,2.220075023407541
9o6v,8q7p,1.092936969745255
9o6v,8q7t,1.27687028732167
9o6v,8q88,2.2547328194891927
9o6v,8q8c,1.1221950007095618
9o6v,8q8d,2.1550619943488827
9o6v,8q8e,1.6582085436369223
9o6v,8q8f,2.170398864504505
9o6v,8q8l,1.5681240061453388
9o6v,8q8m,2.2380930842520947
9o6v,8q8r,2.51328917558324
9o6v,8q8s,2.053161513517295
9o6v,8q8u,0.23928591579983544
9o6v,8q8v,1.1268808986175318
9o6v,8q8w,1.2530451710364912
9o6v,8q8x,1.5845381641154352
9o6v,8q8y,1.2110300864579897
9o6v,8q8z,1.792851381567155
9o6v,8q97,0.8641052549733802
9o6v,8q98,1.5574967816754957
9o6v,8q99,0.7634294283859163
9o6v,8q9a,2.2382722103290194
9o6v,8q9b,1.4702932202277998
9o6v,8q9c,1.3136079152593998
9o6v,8q9d,1.3840269398418175
9o6v,8q9e,0.8834401926067443
9o6v,8q9f,1.1661260321342806
9o6v,8q9g,1.3044479985414719
9o6v,8q9h,1.3888196179325631
9o6v,8q9i,1.5537686176186334
9o6v,8q9j,1.457817953153458
9o6v,8q9k,0.9284102911197586
9o6v,8q9l,1.655731137048925
9o6v,8q9m,1.963124818998176
9o6v,8q9o,1.9234696932592237
9o6v,8qcp,2.178415920364178
9o6v,8qcr,0.4105742540909295
9o6v,8qjj,1.3773990146255113
9o6v,8seh,1.6002168033063071
9o6v,8sei,1.2687454446872255
9o6v,8uq7,2.9937878394241433
9o6v,8zwl,1.45241840750343
9o6v,8zwm,1.4387341975845518
9o6v,8zx6,1.7699093419170828
9o6v,9b4l,1.7814377841519025
9o6v,9b4m,1.6226538984687486
9o6v,9b4n,1.703801081859361
9o6v,9b4o,1.1393133021768267
9o6v,9bbl,1.7864615744906178
9o6v,9bbm,1.6691017655248075
9o6v,9bxi,1.7936551810710575
9o6v,9bxo,1.5394079270229895
9o6v,9bxq,1.150346034792757
9o6v,9bxr,1.2738162896292093
9o6v,9cgx,1.9974585157564113
9o6v,9cgz,1.746328408753189
9o6v,9czi,2.160655206823132
9o6v,9czl,2.1799926530026967
9o6v,9eo7,2.0298185527708337
9o6v,9eo9,1.1583882026368604
9o6v,9eoe,1.7963261344056627
9o6v,9eog,1.7069936790436242
9o6v,9eoh,2.179381071049842
9o6v,9erm,2.190586593773987
9o6v,9ern,1.8240207905471888
9o6v,9ero,1.6396915549145898
9o6v,9fh6,1.4977526068418547
9o6v,9h5g,2.137445124258467
9o6v,9h5j,2.122199524256469
9o6v,9hbb,2.3123454050531773
9o6v,9o6w,3.0960937870815384
9o6v,9o6x,2.757526928936538
9o6v,9o6y,2.5214362503653263
9o6v,9o6z,1.8971116418002711
9o6v,9o76,2.4134326000958177
9o6v,9o79,3.0990180310859
9o6v,9o7b,2.257836405963924
9o6v,9o7c,2.5097498567211014
9o6v,9pgo,1.89075640009056
9o6v,9r2f,0.703568738784543
9o6v,9shs,1.9391642955098323
9o6v,9tzx,0.7815114012053479
9o6w,10kr,0.6403506816956297
9o6w,5o3l,0.4036843016110508
9o6w,5o3o,1.069969329646768
9o6w,5o3t,0.621166683202986
9o6w,6gx5,0.1848467505506033
9o6w,6hre,1.1631717658011955
9o6w,6hrf,0.8788018030509457
9o6w,6nwp,2.2725255332041336
9o6w,6nwq,0.5490181215119805
9o6w,6vhl,0.6523964450284422
9o6w,6vi3,1.0516561038102863
9o6w,7mkf,1.1131044211444852
9o6w,7mkg,1.6693406846968464
9o6w,7mkh,1.7268551431131889
9o6w,7nrq,2.131208652216106
9o6w,7nrs,1.8193844179520586
9o6w,7nrt,1.7814192556582753
9o6w,7nrv,1.9150659714463187
9o6w,7nrx,1.4581010412984665
9o6w,7qjv,2.2539322469451473
9o6w,7qjw,1.437539988657779
9o6w,7qjx,0.8264454232383441
9o6w,7qjy,1.4765618654676547
9o6w,7qjz,1.0910623518929983
9o6w,7qk1,2.014815813578073
9o6w,7qk2,1.2974131906535167
9o6w,7qk5,2.0303948034811925
9o6w,7qki,2.1920072598617955
9o6w,7qkj,1.5444965926894196
9o6w,7qkk,1.2867052695642607
9o6w,7qkl,1.3661598670212511
9o6w,7qku,2.3232009512058807
9o6w,7qkv,0.981214285102503
9o6w,7qkx,1.463242765866659
9o6w,7ql0,1.3237935522076367
9o6w,7ql1,1.3889159761834369
9o6w,7ql3,0.522275189450168
9o6w,7ql4,2.6003186011492905
9o6w,7r4t,1.4166230607959915
9o6w,7r5h,1.9126273340466562
9o6w,7upe,1.093529680638302
9o6w,7upf,1.1172834842096169
9o6w,7upg,1.1658025675711416
9o6w,7ymn,1.2757718250417969
9o6w,8azu,1.036200151735376
9o6w,8bgs,2.1255902604876304
9o6w,8bgv,1.5895857507383924
9o6w,8byn,2.225025467495923
9o6w,8caq,1.878194624853295
9o6w,8cax,0.8336779565511913
9o6w,8fug,1.3506458684526295
9o6w,8ore,1.969227619752012
9o6w,8ot6,2.029182836550291
9o6w,8ot9,1.314443959799869
9o6w,8otc,1.007341622679386
9o6w,8otg,2.065060226258531
9o6w,8oth,1.1542791055057016
9o6w,8oti,1.8069129737529845
9o6w,8otj,1.3531038455422073
9o6w,8p34,0.24761367245507
9o6w,8q27,2.018723188011656
9o6w,8q2j,2.099773615872917
9o6w,8q2k,1.5396934624147551
9o6w,8q2l,1.0941639990736634
9o6w,8q7f,1.415925893074396
9o6w,8q7l,1.4607604400709855
9o6w,8q7m,2.2493217052518286
9o6w,8q7p,1.317859897994948
9o6w,8q7t,1.5559159881040567
9o6w,8q88,2.4342873991550227
9o6w,8q8c,1.4613430778149423
9o6w,8q8d,2.1223014168365735
9o6w,8q8e,1.7577827391906495
9o6w,8q8f,2.1443812517491745
9o6w,8q8l,1.6289377025331917
9o6w,8q8m,2.340418009987995
9o6w,8q8r,2.572657559288266
9o6w,8q8s,2.405428924345287
9o6w,8q8u,0.37740384205969574
9o6w,8q8v,1.2671805234535236
9o6w,8q8w,1.4756092754300336
9o6w,8q8x,2.022170269057496
9o6w,8q8y,1.503060705556852
9o6w,8q8z,1.9280084255370151
9o6w,8q97,0.9452347378623374
9o6w,8q98,1.620236448794542
9o6w,8q99,0.8717738789993893
9o6w,8q9a,2.089297039755949
9o6w,8q9b,1.735940672576507
9o6w,8q9c,1.3629007055760256
9o6w,8q9d,1.7117524870061005
9o6w,8q9e,1.1839240157726678
9o6w,8q9f,1.277722689074523
9o6w,8q9g,1.3386984419247334
9o6w,8q9h,1.3864365018775728
9o6w,8q9i,1.522283546099689
9o6w,8q9j,1.4514826667391556
9o6w,8q9k,1.0777216429003635
9o6w,8q9l,1.685061609165301
9o6w,8q9m,1.961094353301617
9o6w,8q9o,2.0163069998790046
9o6w,8qcp,2.160274678110651
9o6w,8qcr,0.7404306819766333
9o6w,8qjj,1.4298908541070559
9o6w,8seh,1.6169133989291082
9o6w,8sei,1.4053549282776656
9o6w,8uq7,3.152172263759505
9o6w,8zwl,1.473197098204954
9o6w,8zwm,1.5757561361093113
9o6w,8zx6,1.671028624835754
9o6w,9b4l,1.7995864485227642
9o6w,9b4m,1.5979794350348278
9o6w,9b4n,1.8342277541814667
9o6w,9b4o,1.3363553267980581
9o6w,9bbl,2.0737477420738637
9o6w,9bbm,1.9807590918519313
9o6w,9bxi,1.8713376434673772
9o6w,9bxo,1.7481044997880324
9o6w,9bxq,1.4634421195019987
9o6w,9bxr,1.1491036582525513
9o6w,9cgx,2.2501314064742317
9o6w,9cgz,2.218231027377107
9o6w,9czi,2.1937794087589375
9o6w,9czl,2.1023850253585414
9o6w,9eo7,2.0519806402052483
9o6w,9eo9,1.2422388174258852
9o6w,9eoe,2.066298936059015
9o6w,9eog,1.8192086386219917
9o6w,9eoh,2.385919131453874
9o6w,9erm,2.1360302780579934
9o6w,9ern,1.8532859697384794
9o6w,9ero,1.928008738116692
9o6w,9fh6,1.584023412719644
9o6w,9h5g,2.268263292637102
9o6w,9h5j,2.1284378417719725
9o6w,9hbb,2.4340514861263194
9o6w,9o6v,3.0960937870815384
9o6w,9o6x,3.0948493962885752
9o6w,9o6y,2.935473028447809
9o6w,9o6z,2.155565190438607
9o6w,9o76,2.639251687676236
9o6w,9o79,3.119427161609931
9o6w,9o7b,2.5617751040041083
9o6w,9o7c,2.8415550495104194
9o6w,9pgo,2.061218450849327
9o6w,9r2f,0.7522806127480101
9o6w,9shs,2.0936623629924904
9o6w,9tzx,0.9536760513285403
9o6x,10kr,0.747799371016175
9o6x,5o3l,0.6736380771097571
9o6x,5o3o,1.0907050605198054
9o6x,5o3t,0.9453348051073703
9o6x,6gx5,0.21017400367452996
9o6x,6hre,1.105384139617552
9o6x,6hrf,1.1150415011844141
9o6x,6nwp,2.1222567586528154
9o6x,6nwq,0.8277328624962081
9o6x,6vhl,0.9990222100167948
9o6x,6vi3,1.0390617809831957
9o6x,7mkf,1.2084615399732737
9o6x,7mkg,1.6993095826212623
9o6x,7mkh,1.5735197669504966
9o6x,7nrq,1.9484563858584862
9o6x,7nrs,1.987104108951998
9o6x,7nrt,1.9407105416552017
9o6x,7nrv,2.0028423907591972
9o6x,7nrx,1.3071628668058923
9o6x,7qjv,2.2751082955340087
9o6x,7qjw,1.719052188789194
9o6x,7qjx,1.0707420289795113
9o6x,7qjy,1.5056458232732317
9o6x,7qjz,1.0180905040673063
9o6x,7qk1,1.9288476009683404
9o6x,7qk2,1.1392293051249396
9o6x,7qk5,1.9671362687916427
9o6x,7qki,1.9876178465507777
9o6x,7qkj,1.5631895834354654
9o6x,7qkk,1.8495084838410272
9o6x,7qkl,1.4971852006773627
9o6x,7qku,2.29801104423909
9o6x,7qkv,1.0207859823091767
9o6x,7qkx,1.6004369080417657
9o6x,7ql0,1.4345837311781602
9o6x,7ql1,1.3937334460512312
9o6x,7ql3,0.890091178133433
9o6x,7ql4,2.5029192295481084
9o6x,7r4t,1.4642442133776707
9o6x,7r5h,1.7710401746141298
9o6x,7upe,1.402437294740087
9o6x,7upf,1.3393037965070274
9o6x,7upg,1.5813814509515276
9o6x,7ymn,1.0851191549438282
9o6x,8azu,1.1272754537992946
9o6x,8bgs,2.1689706213381
9o6x,8bgv,1.3842512243078224
9o6x,8byn,2.1001197782139687
9o6x,8caq,1.905118687602101
9o6x,8cax,1.1393809672008077
9o6x,8fug,1.2573430330504105
9o6x,8ore,2.2919716063460216
9o6x,8ot6,2.160139320161748
9o6x,8ot9,1.6083928069382711
9o6x,8otc,1.1560337111340515
9o6x,8otg,1.9991229166424003
9o6x,8oth,1.4238454953362145
9o6x,8oti,2.12413298706169
9o6x,8otj,1.1136643922591443
9o6x,8p34,0.17613616381830802
9o6x,8q27,1.8463981353960641
9o6x,8q2j,2.0804145209643683
9o6x,8q2k,1.474014676177878
9o6x,8q2l,1.1313665065768574
9o6x,8q7f,1.157775924019096
9o6x,8q7l,1.4359146361986324
9o6x,8q7m,2.2605230778479544
9o6x,8q7p,1.5334233362452618
9o6x,8q7t,1.4617783892446228
9o6x,8q88,2.4263601485544743
9o6x,8q8c,1.4265662158575405
9o6x,8q8d,2.1148371586592454
9o6x,8q8e,1.7711327387416609
9o6x,8q8f,2.1189897554252335
9o6x,8q8l,1.701708148143447
9o6x,8q8m,2.251946851564834
9o6x,8q8r,2.6268338398478988
9o6x,8q8s,2.3090220491262743
9o6x,8q8u,0.6297569144079211
9o6x,8q8v,1.185477327739395
9o6x,8q8w,1.3711405416169236
9o6x,8q8x,1.865343763498381
9o6x,8q8y,1.5245139112339117
9o6x,8q8z,1.8054608996411587
9o6x,8q97,0.9376806320879734
9o6x,8q98,1.5288253402576286
9o6x,8q99,0.8442211760279366
9o6x,8q9a,2.121251471224155
9o6x,8q9b,1.6051202114859813
9o6x,8q9c,1.6105250773167963
9o6x,8q9d,1.6294029263353553
9o6x,8q9e,1.072789339583511
9o6x,8q9f,1.3213765165056333
9o6x,8q9g,1.545202987629206
9o6x,8q9h,1.5402948765274824
9o6x,8q9i,1.8134701787369027
9o6x,8q9j,1.617101475458377
9o6x,8q9k,1.489177232993017
9o6x,8q9l,1.738499593777536
9o6x,8q9m,2.1981777088581076
9o6x,8q9o,2.1168274016882807
9o6x,8qcp,2.0506913573922385
9o6x,8qcr,0.8156693934114155
9o6x,8qjj,1.800585626400509
9o6x,8seh,1.6151083441048755
9o6x,8sei,1.440282416424531
9o6x,8uq7,2.847472091815758
9o6x,8zwl,1.492833960359079
9o6x,8zwm,1.3674093235150977
9o6x,8zx6,1.670230732304125
9o6x,9b4l,1.6758116013049484
9o6x,9b4m,1.4748863856807577
9o6x,9b4n,1.603622164911874
9o6x,9b4o,1.2749964114273138
9o6x,9bbl,2.104236682241627
9o6x,9bbm,1.8294788540999758
9o6x,9bxi,1.8706817838253802
9o6x,9bxo,1.8608679446054694
9o6x,9bxq,1.7656002554968595
9o6x,9bxr,1.6349190229270387
9o6x,9cgx,2.1665534916119116
9o6x,9cgz,1.8780663640029516
9o6x,9czi,2.157413096852174
9o6x,9czl,2.0180329541508235
9o6x,9eo7,1.8767044413517113
9o6x,9eo9,1.3896214974989978
9o6x,9eoe,2.0254874017715876
9o6x,9eog,2.002705672146397
9o6x,9eoh,2.1819730191711324
9o6x,9erm,2.250049001382247
9o6x,9ern,2.0392415708805656
9o6x,9ero,2.025964444732537
9o6x,9fh6,1.5542284990794724
9o6x,9h5g,2.1491085773341867
9o6x,9h5j,2.2482808736418822
9o6x,9hbb,2.484586291287451
9o6x,9o6v,2.757526928936538
9o6x,9o6w,3.0948493962885752
9o6x,9o6y,2.744619189439846
9o6x,9o6z,2.5408668414898985
9o6x,9o76,2.9038862568059747
9o6x,9o79,3.0042060360652414
9o6x,9o7b,2.621558141604395
9o6x,9o7c,3.0979592207297153
9o6x,9o8h,0.08856726749027412
9o6x,9pgo,1.913758038529437
9o6x,9r2f,1.1721234429632124
9o6x,9shs,1.9293310298690869
9o6x,9tzx,1.0358738937217251
9o6y,10kr,0.808399350947953
9o6y,5o3l,0.48528026836847893
9o6y,5o3o,1.0979690751516797
9o6y,5o3t,0.720629775810335
9o6y,6hre,1.0438470434771734
9o6y,6hrf,0.948375814525004
9o6y,6nwp,2.1689494350233876
9o6y,6nwq,0.5391267092949431
9o6y,6vhl,0.5056254038851662
9o6y,6vi3,0.7480890707801466
9o6y,7mkf,1.0240057192683336
9o6y,7mkg,1.5087264399922258
9o6y,7mkh,1.4166650755496077
9o6y,7nrq,1.9591815396853545
9o6y,7nrs,1.897738067958024
9o6y,7nrt,1.7764691786750233
9o6y,7nrv,2.026521457877286
9o6y,7nrx,1.435336838876284
9o6y,7qjv,2.095934045713055
9o6y,7qjw,1.5349697015932418
9o6y,7qjx,0.9774521267445421
9o6y,7qjy,1.5346084874959964
9o6y,7qjz,0.9259668348113076
9o6y,7qk1,1.7503142082554923
9o6y,7qk2,1.1816383130601154
9o6y,7qk5,1.8009449456405904
9o6y,7qki,1.9335171619907263
9o6y,7qkj,1.4278822655823402
9o6y,7qkk,1.3233174284362448
9o6y,7qkl,1.0456960565872275
9o6y,7qku,2.195403821587259
9o6y,7qkv,1.0766163521324947
9o6y,7qkx,1.5513367755861436
9o6y,7ql0,1.4670657783182157
9o6y,7ql1,1.248796820112086
9o6y,7ql3,0.7163931492922471
9o6y,7ql4,2.3462964793609036
9o6y,7r4t,1.4579643562153524
9o6y,7r5h,1.767452263557026
9o6y,7upe,1.1841457820849208
9o6y,7upf,1.1982450825028785
9o6y,7upg,1.2264559358484095
9o6y,7ymn,1.4044188405898665
9o6y,7ypg,0.009249228187775394
9o6y,8azu,1.116930410856441
9o6y,8bgs,2.031789588271307
9o6y,8bgv,1.6313846226412418
9o6y,8byn,2.0233748583024616
9o6y,8caq,2.056254902681158
9o6y,8cax,0.6818249085678652
9o6y,8fug,1.1900796405632657
9o6y,8ore,1.7965237577603894
9o6y,8ot6,2.2065969731723247
9o6y,8ot9,1.2211844591404792
9o6y,8otc,1.0347971068960469
9o6y,8otg,2.0947626518525464
9o6y,8oth,1.217407221195427
9o6y,8oti,1.8622060133285465
9o6y,8otj,1.3677911696853569
9o6y,8p34,0.2341113474291038
9o6y,8q27,1.8526096350723615
9o6y,8q2j,2.0874706906414886
9o6y,8q2k,1.6180694222156364
9o6y,8q2l,0.9833101124639642
9o6y,8q7f,1.3483405148886063
9o6y,8q7l,1.843347760323581
9o6y,8q7m,2.0368964660729936
9o6y,8q7p,1.3592295114470418
9o6y,8q7t,1.6335208996900203
9o6y,8q88,2.3056264579542898
9o6y,8q8c,1.5403961640954442
9o6y,8q8d,1.8539651823670567
9o6y,8q8e,1.735514982874534
9o6y,8q8f,1.8971950330047977
9o6y,8q8l,1.7142266450997432
9o6y,8q8m,2.2059867518771363
9o6y,8q8r,2.4110461453176875
9o6y,8q8s,2.341960745915105
9o6y,8q8u,0.34439418709652114
9o6y,8q8v,1.3968667279466715
9o6y,8q8w,1.4669036328708487
9o6y,8q8x,1.8291147811268562
9o6y,8q8y,1.5944987171688578
9o6y,8q8z,1.983069388331544
9o6y,8q97,1.0398433416117243
9o6y,8q98,1.6368756852589506
9o6y,8q99,0.8392652122450984
9o6y,8q9a,2.223138737584009
9o6y,8q9b,1.527111156227688
9o6y,8q9c,1.5221171053051796
9o6y,8q9d,1.6210130006764836
9o6y,8q9e,1.1929861579184178
9o6y,8q9f,1.4230419098012301
9o6y,8q9g,1.5454698217631229
9o6y,8q9h,1.5382656324916522
9o6y,8q9i,1.7156216873990435
9o6y,8q9j,1.4208742864725548
9o6y,8q9k,1.2260926725141807
9o6y,8q9l,1.685390887134512
9o6y,8q9m,2.088889816228479
9o6y,8q9o,2.0000434119328174
9o6y,8qcp,2.0352481419039457
9o6y,8qcr,0.7885684304131017
9o6y,8qjj,1.5018246690258237
9o6y,8seh,1.295781179777777
9o6y,8sei,1.180853333214791
9o6y,8uq7,2.685072800612591
9o6y,8zwl,1.6854936899382431
9o6y,8zwm,1.368353111365245
9o6y,8zx6,1.6670603509627155
9o6y,9b4l,1.4781802301839684
9o6y,9b4m,1.5045388116613163
9o6y,9b4n,1.914154435369761
9o6y,9b4o,1.3070817439951217
9o6y,9bbl,2.2822029110698256
9o6y,9bbm,2.009137299484763
9o6y,9bxi,1.6330294306295645
9o6y,9bxo,1.8234453062109726
9o6y,9bxq,1.4485491723722277
9o6y,9bxr,1.2569154482940843
9o6y,9cgx,2.288805948245401
9o6y,9cgz,1.9701957529017207
9o6y,9czi,1.9742764186667554
9o6y,9czl,1.8445081084384356
9o6y,9eo7,1.986998994702977
9o6y,9eo9,1.217927995021427
9o6y,9eoe,2.093181862780404
9o6y,9eog,1.8590989439990326
9o6y,9eoh,2.163167905572005
9o6y,9erm,2.1887751862957936
9o6y,9ern,1.952572127939309
9o6y,9ero,2.0408082495770197
9o6y,9fh6,1.3324283858712052
9o6y,9h5g,2.1314092771011945
9o6y,9h5j,1.9653837147759297
9o6y,9hbb,2.302018649188171
9o6y,9o6v,2.5214362503653263
9o6y,9o6w,2.935473028447809
9o6y,9o6x,2.744619189439846
9o6y,9o6z,2.0028583941596025
9o6y,9o76,2.6235245924117656
9o6y,9o79,2.8614644611300286
9o6y,9o7b,2.4230955414762656
9o6y,9o7c,2.7732928813626616
9o6y,9pgo,1.8975138611199616
9o6y,9r2f,0.9379086334386575
9o6y,9shs,1.8597001355366316
9o6y,9tzx,1.018129106834713
9o6z,10kr,0.9601847560917312
9o6z,5o3l,0.5483984398203516
9o6z,5o3o,0.7642974398981088
9o6z,5o3t,0.7790597019323275
9o6z,6gx5,0.06584805872862858
9o6z,6hre,1.1581213073398666
9o6z,6hrf,1.100080712975942
9o6z,6nwp,1.8837094371177687
9o6z,6nwq,0.726910150509891
9o6z,6vhl,0.6933010911342381
9o6z,6vi3,0.8241306125036789
9o6z,7mkf,1.1640394746014562
9o6z,7mkg,1.6315274337660202
9o6z,7mkh,1.6126330955634323
9o6z,7nrq,1.365313020565615
9o6z,7nrs,1.4467098768177886
9o6z,7nrt,1.405709920583878
9o6z,7nrv,1.7042703386028517
9o6z,7nrx,1.3070115684114678
9o6z,7qjv,1.805845049147737
9o6z,7qjw,1.2244115019449282
9o6z,7qjx,1.0569728821573787
9o6z,7qjy,1.2853730513891723
9o6z,7qjz,0.7453157820979719
9o6z,7qk1,1.7648494370999246
9o6z,7qk2,0.6588946700502223
9o6z,7qk5,1.5939199187345152
9o6z,7qki,1.4633397606224412
9o6z,7qkj,1.4849658637475038
9o6z,7qkk,1.785608839067884
9o6z,7qkl,1.3779464081309443
9o6z,7qku,2.0635252454826127
9o6z,7qkv,1.0844671668361001
9o6z,7qkx,1.3812011675602867
9o6z,7ql0,1.470887431182109
9o6z,7ql1,1.2922562813021838
9o6z,7ql3,0.40177338292405446
9o6z,7ql4,1.697532821695912
9o6z,7r4t,1.3814905601493126
9o6z,7r5h,1.5799952015283911
9o6z,7upe,1.126725203642423
9o6z,7upf,1.1363721904528339
9o6z,7upg,1.23246587247461
9o6z,7ymn,0.5747014764894545
9o6z,7ypg,0.0486530328080544
9o6z,8azu,1.0315591469206276
9o6z,8bgs,1.8775375481901448
9o6z,8bgv,1.2033225797744973
9o6z,8byn,1.6259914302080154
9o6z,8caq,1.7463842117099766
9o6z,8cax,1.020693855772109
9o6z,8fug,1.0876571430344915
9o6z,8ore,2.2481660694488976
9o6z,8ot6,1.9029850186694137
9o6z,8ot9,1.7711595262029038
9o6z,8otc,0.9579611417232915
9o6z,8otg,1.7317877308012737
9o6z,8oth,1.3957606896504504
9o6z,8oti,1.9252865924991744
9o6z,8otj,1.2482206291799627
9o6z,8p34,0.02954152537897465
9o6z,8q27,1.5575414800134344
9o6z,8q2j,1.5680906830072374
9o6z,8q2k,1.4675529080725067
9o6z,8q2l,1.1849770867951024
9o6z,8q7f,1.2649305963425193
9o6z,8q7l,1.0456641026247337
9o6z,8q7m,1.648832017317801
9o6z,8q7p,1.384589061630789
9o6z,8q7t,1.299601527808682
9o6z,8q88,1.8465403914795868
9o6z,8q8c,1.1922391909142627
9o6z,8q8d,1.6012235909767774
9o6z,8q8e,1.795896075320322
9o6z,8q8f,1.5546786631426623
9o6z,8q8l,1.7567874641321235
9o6z,8q8m,1.689558473406117
9o6z,8q8r,2.0794452139030035
9o6z,8q8s,1.9879035193598829
9o6z,8q8u,0.5509505583253576
9o6z,8q8v,1.420673130929424
9o6z,8q8w,1.0939576874802575
9o6z,8q8x,1.5787445849151887
9o6z,8q8y,1.20334788380339
9o6z,8q8z,1.5440683984860082
9o6z,8q97,0.8728977373243658
9o6z,8q98,1.2948314994721835
9o6z,8q99,0.861915588625345
9o6z,8q9a,1.6519670908454613
9o6z,8q9b,1.5154321525207368
9o6z,8q9c,1.5972333787041197
9o6z,8q9d,1.5487235894141471
9o6z,8q9e,0.8772020280295042
9o6z,8q9f,1.2020019324174291
9o6z,8q9g,1.3085607327020525
9o6z,8q9h,1.2110319395542866
9o6z,8q9i,1.4333926605732261
9o6z,8q9j,1.3989505246891643
9o6z,8q9k,0.902786704925016
9o6z,8q9l,1.486665493230177
9o6z,8q9m,1.709381005902967
9o6z,8q9o,1.7164780518792326
9o6z,8qcp,1.6858591972736696
9o6z,8qcr,0.7317087811738664
9o6z,8qjj,1.370558547145499
9o6z,8seh,1.499416420051102
9o6z,8sei,1.3841644351027704
9o6z,8uq7,2.1994469283697873
9o6z,8zwl,1.1426921406598116
9o6z,8zwm,1.3464837351577779
9o6z,8zx6,1.0556258105578533
9o6z,9b4l,1.5373570349812216
9o6z,9b4m,1.325526470920169
9o6z,9b4n,1.2383358703393093
9o6z,9b4o,1.2121646980212122
9o6z,9bbl,1.839010905457854
9o6z,9bbm,1.4478760455842952
9o6z,9bxi,1.5243993168316599
9o6z,9bxo,1.6331945064708748
9o6z,9bxq,1.522349001350933
9o6z,9bxr,1.413430436612821
9o6z,9cgx,1.697515533477334
9o6z,9cgz,1.4174501845500804
9o6z,9czi,1.7413141226394668
9o6z,9czl,1.77590008994074
9o6z,9eo7,1.562021276603383
9o6z,9eo9,1.400312903920147
9o6z,9eoe,1.763527935611965
9o6z,9eog,1.5232553859382467
9o6z,9eoh,1.6638115393942958
9o6z,9erm,1.9302976124527091
9o6z,9ern,1.653516351821315
9o6z,9ero,1.9926031217638016
9o6z,9fh6,1.1548098659873314
9o6z,9h5g,1.4047193557417819
9o6z,9h5j,1.322741901747373
9o6z,9hbb,1.8733289895989658
9o6z,9o6v,1.8971116418002711
9o6z,9o6w,2.155565190438607
9o6z,9o6x,2.5408668414898985
9o6z,9o6y,2.0028583941596025
9o6z,9o76,2.8984916463879107
9o6z,9o79,2.1214650868185543
9o6z,9o7b,2.540015128397962
9o6z,9o7c,2.6764951203491165
9o6z,9pgo,1.3377956922081533
9o6z,9r2f,1.1664949254819592
9o6z,9shs,1.9322314231656406
9o6z,9tzx,0.8210741074075301
9o76,10kr,0.9884400426406985
9o76,5o3l,0.6016716978387335
9o76,5o3o,1.1068053009203038
9o76,5o3t,0.8537919933102515
9o76,6gx5,0.19287356715044596
9o76,6hre,1.4137095152375838
9o76,6hrf,1.102437239158838
9o76,6nwp,2.2422243466516525
9o76,6nwq,0.780928753346457
9o76,6vhl,0.8794707088694752
9o76,6vi3,1.0971748202369263
9o76,7mkf,1.5911986874330082
9o76,7mkg,1.7438507262356293
9o76,7mkh,1.7665184024413758
9o76,7nrq,1.733427416729435
9o76,7nrs,1.7976130215489683
9o76,7nrt,1.7649596748557734
9o76,7nrv,1.7169154941668494
9o76,7nrx,1.6311522480217178
9o76,7qjv,2.0701586503270955
9o76,7qjw,1.4639671522785105
9o76,7qjx,1.124812583989256
9o76,7qjy,1.7667521190235007
9o76,7qjz,1.1361562588817962
9o76,7qk1,1.8617629320926619
9o76,7qk2,1.2095594661753746
9o76,7qk5,1.982881399011698
9o76,7qki,1.8478089045412027
9o76,7qkj,1.8323993424140146
9o76,7qkk,1.8431630179739227
9o76,7qkl,1.5596735716751833
9o76,7qku,2.4429113024682554
